"x"
"1",0.00654282
"2",29.19059422
"3",55.36041032
"4",82.25260376
"5",105.50434266
"6",130.80736814
"7",156.13044458
"8",181.52791216
"9",207.13085304
"10",232.01660416
"11",257.64236766
"12",282.97705258
"13",308.62461876
"14",334.12030904
"15",359.6696948
"16",385.13709554
"17",410.66231016
"18",435.9945208
"19",461.49567188
"20",487.10114564
"21",512.48949242
"22",538.04292372
"23",563.66751754
"24",589.1681163
"25",614.44388614
"26",640.04108814
"27",665.62232672
"28",690.94581008
"29",716.47973036
"30",741.9386611
"31",767.4317372
"32",793.03905506
