"x"
"1",1
"2",2
"3",1
"4",3
"5",1
"6",2
"7",1
"8",2
"9",1
"10",2
"11",1
"12",4
"13",1
"14",4
"15",1
"16",2
"17",1
"18",4
"19",1
"20",4
"21",1
"22",4
"23",1
"24",2
"25",1
"26",5
"27",1
"28",4
"29",1
"30",4
"31",1
"32",4
"33",1
"34",4
"35",1
"36",4
"37",1
"38",3
"39",1
"40",4
"41",1
"42",4
"43",6
"44",4
"45",1
"46",4
"47",7
"48",4
"49",1
"50",4
"51",1
"52",4
"53",1
"54",4
"55",8
"56",4
"57",1
"58",4
"59",6
"60",4
"61",1
"62",4
"63",1
"64",4
"65",1
"66",4
"67",9
"68",4
"69",1
"70",4
"71",1
"72",4
"73",1
"74",4
"75",1
"76",4
"77",6
"78",4
"79",1
"80",4
"81",1
"82",4
"83",6
"84",4
"85",6
"86",10
"87",6
"88",10
"89",6
"90",10
"91",6
"92",10
"93",6
"94",10
"95",6
"96",4
"97",1
"98",4
"99",1
"100",4
"101",1
"102",4
"103",11
"104",4
"105",1
"106",4
"107",6
"108",4
"109",9
"110",10
"111",6
"112",4
"113",1
"114",4
"115",6
"116",4
"117",6
"118",10
"119",6
"120",4
"121",6
"122",10
"123",6
"124",10
"125",6
"126",10
"127",6
"128",4
"129",1
"130",4
"131",1
"132",4
"133",6
"134",4
"135",6
"136",5
"137",1
"138",4
"139",6
"140",4
"141",6
"142",10
"143",6
"144",4
"145",1
"146",4
"147",6
"148",4
"149",12
"150",10
"151",6
"152",4
"153",6
"154",10
"155",6
"156",10
"157",6
"158",10
"159",6
"160",4
"161",1
"162",4
"163",1
"164",4
"165",6
"166",4
"167",6
"168",4
"169",7
"170",10
"171",6
"172",4
"173",6
"174",10
"175",6
"176",4
"177",1
"178",4
"179",6
"180",4
"181",6
"182",10
"183",6
"184",4
"185",6
"186",10
"187",6
"188",10
"189",6
"190",10
"191",6
"192",4
"193",6
"194",4
"195",6
"196",4
"197",6
"198",10
"199",6
"200",4
"201",13
"202",10
"203",6
"204",10
"205",6
"206",14
"207",6
"208",4
"209",6
"210",15
"211",6
"212",10
"213",6
"214",10
"215",6
"216",10
"217",6
"218",14
"219",6
"220",10
"221",6
"222",14
"223",6
"224",4
"225",6
"226",10
"227",6
"228",10
"229",6
"230",15
"231",6
"232",10
"233",16
"234",10
"235",6
"236",10
"237",6
"238",14
"239",6
"240",10
"241",6
"242",10
"243",6
"244",10
"245",6
"246",10
"247",6
"248",10
"249",6
"250",15
"251",6
"252",10
"253",6
"254",10
"255",6
"256",4
"257",1
"258",4
"259",6
"260",4
"261",6
"262",5
"263",6
"264",4
"265",13
"266",10
"267",6
"268",10
"269",6
"270",10
"271",6
"272",10
"273",6
"274",10
"275",6
"276",10
"277",6
"278",10
"279",6
"280",10
"281",17
"282",10
"283",18
"284",10
"285",6
"286",14
"287",6
"288",4
"289",6
"290",10
"291",6
"292",10
"293",6
"294",10
"295",6
"296",10
"297",11
"298",10
"299",6
"300",19
"301",6
"302",14
"303",6
"304",10
"305",6
"306",10
"307",6
"308",10
"309",6
"310",10
"311",9
"312",10
"313",6
"314",10
"315",6
"316",10
"317",6
"318",14
"319",6
"320",4
"321",1
"322",4
"323",6
"324",4
"325",6
"326",10
"327",6
"328",4
"329",11
"330",10
"331",6
"332",10
"333",6
"334",10
"335",6
"336",10
"337",6
"338",10
"339",6
"340",10
"341",6
"342",10
"343",6
"344",10
"345",6
"346",10
"347",6
"348",10
"349",8
"350",10
"351",9
"352",4
"353",6
"354",10
"355",6
"356",19
"357",6
"358",10
"359",6
"360",10
"361",6
"362",10
"363",6
"364",10
"365",6
"366",10
"367",6
"368",10
"369",6
"370",10
"371",20
"372",10
"373",6
"374",10
"375",6
"376",10
"377",6
"378",10
"379",9
"380",10
"381",6
"382",10
"383",6
"384",4
"385",1
"386",4
"387",6
"388",4
"389",6
"390",10
"391",20
"392",4
"393",6
"394",21
"395",6
"396",10
"397",22
"398",10
"399",6
"400",10
"401",6
"402",10
"403",6
"404",10
"405",6
"406",10
"407",6
"408",10
"409",6
"410",10
"411",20
"412",10
"413",6
"414",10
"415",6
"416",4
"417",6
"418",10
"419",6
"420",10
"421",6
"422",10
"423",9
"424",10
"425",6
"426",10
"427",6
"428",10
"429",6
"430",10
"431",6
"432",10
"433",6
"434",10
"435",6
"436",10
"437",6
"438",10
"439",6
"440",10
"441",6
"442",10
"443",6
"444",10
"445",6
"446",19
"447",6
"448",10
"449",6
"450",10
"451",20
"452",10
"453",6
"454",10
"455",20
"456",10
"457",9
"458",19
"459",6
"460",10
"461",6
"462",14
"463",17
"464",10
"465",6
"466",10
"467",6
"468",10
"469",6
"470",10
"471",17
"472",10
"473",17
"474",10
"475",6
"476",10
"477",6
"478",14
"479",17
"480",10
"481",6
"482",10
"483",6
"484",10
"485",6
"486",10
"487",6
"488",10
"489",23
"490",15
"491",6
"492",10
"493",6
"494",21
"495",6
"496",10
"497",6
"498",10
"499",6
"500",10
"501",6
"502",10
"503",17
"504",10
"505",17
"506",10
"507",17
"508",10
"509",17
"510",14
"511",17
"512",4
