"x"
"1",172.578846
"2",374.318796
"3",663.062657
"4",948.551453
"5",1230.27068
"6",1517.733965
"7",1807.663448
"8",2091.205723
"9",2374.51716
"10",2663.614243
"11",2949.599724
"12",3238.227036
"13",3518.910498
"14",3803.529106
"15",4092.758244
"16",4380.366958
"17",4668.712338
"18",4950.963547
"19",5240.513521
"20",5522.267916
"21",5815.041461
"22",6096.703778
"23",6388.079157
"24",6666.764336
"25",6957.565446
"26",7238.964301
"27",7537.427767
"28",7807.052175
"29",8097.080526
"30",8387.885717
"31",8674.705764
"32",8960.219716
"33",9243.620715
"34",9523.626325
