"x"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",3
"7",2
"8",6
"9",4
"10",7
"11",8
"12",9
"13",4
"14",2
"15",10
"16",6
"17",4
"18",10
"19",4
"20",2
"21",11
"22",2
"23",5
"24",11
"25",2
"26",4
"27",10
"28",10
"29",7
"30",12
"31",4
"32",13
"33",8
"34",13
"35",10
"36",14
"37",2
"38",9
"39",15
"40",16
"41",10
"42",1
"43",9
"44",11
"45",3
"46",3
"47",4
"48",2
"49",14
"50",4
"51",4
"52",2
"53",4
"54",9
"55",2
"56",14
"57",17
"58",7
"59",8
"60",18
"61",19
"62",1
"63",2
"64",2
"65",18
"66",13
"67",3
"68",11
"69",4
"70",3
"71",14
"72",10
"73",2
"74",3
"75",5
"76",2
"77",11
"78",15
"79",10
"80",6
"81",11
"82",4
"83",2
"84",6
"85",20
"86",5
"87",6
"88",1
"89",2
"90",2
"91",19
"92",13
"93",2
"94",7
"95",2
"96",3
"97",4
"98",13
"99",16
"100",6
"101",16
"102",6
"103",7
"104",3
"105",9
"106",2
"107",5
"108",2
"109",5
"110",9
"111",20
"112",19
"113",2
"114",10
"115",2
"116",9
"117",6
"118",16
"119",5
"120",8
"121",14
"122",4
"123",14
"124",2
"125",14
"126",20
"127",1
"128",2
"129",2
"130",2
"131",7
"132",11
"133",9
"134",6
"135",2
"136",12
"137",2
"138",10
"139",6
"140",11
"141",4
"142",13
"143",8
"144",2
"145",17
"146",2
"147",9
"148",19
"149",2
"150",16
"151",5
"152",16
"153",2
"154",2
"155",2
"156",2
"157",2
"158",3
"159",12
"160",2
"161",2
"162",20
"163",3
"164",4
"165",2
"166",16
"167",2
"168",2
"169",4
"170",2
"171",19
"172",10
"173",4
"174",11
"175",11
"176",4
"177",2
"178",5
"179",11
"180",9
"181",7
"182",19
"183",5
"184",20
"185",2
"186",3
"187",15
"188",4
"189",11
"190",11
"191",9
"192",15
"193",5
"194",4
"195",20
"196",9
"197",9
"198",2
"199",2
"200",9
"201",11
"202",18
"203",2
"204",11
"205",2
"206",5
"207",2
"208",5
"209",3
"210",7
"211",8
"212",2
"213",4
"214",9
"215",9
"216",20
"217",2
"218",2
"219",2
"220",2
"221",2
"222",19
"223",4
"224",2
"225",20
"226",3
"227",2
"228",11
"229",19
"230",5
"231",2
"232",2
"233",11
"234",10
"235",2
"236",16
"237",9
"238",4
"239",19
"240",11
"241",2
"242",2
"243",10
"244",2
"245",4
"246",4
"247",10
"248",6
"249",3
"250",2
"251",2
"252",9
"253",2
"254",11
"255",4
"256",13
"257",4
"258",2
"259",4
"260",2
"261",2
"262",3
"263",9
"264",6
"265",13
"266",6
"267",11
"268",18
"269",18
"270",16
"271",16
"272",9
"273",10
"274",3
"275",5
"276",5
"277",14
"278",1
"279",16
"280",9
"281",8
"282",12
"283",2
"284",7
"285",2
"286",14
"287",11
"288",2
"289",6
"290",15
"291",10
"292",4
"293",2
"294",11
"295",3
"296",11
"297",13
"298",2
"299",13
"300",18
"301",12
"302",1
"303",5
"304",4
"305",4
"306",4
"307",10
"308",5
"309",19
"310",16
"311",5
"312",2
"313",5
"314",4
"315",2
"316",5
"317",2
"318",2
"319",10
"320",2
"321",7
"322",5
"323",7
"324",11
"325",9
"326",13
"327",6
"328",5
"329",10
"330",2
"331",17
"332",2
"333",2
"334",2
"335",18
"336",2
"337",15
"338",10
"339",9
"340",2
"341",13
"342",16
"343",5
"344",2
"345",5
"346",2
"347",10
"348",9
"349",13
"350",12
"351",3
"352",2
"353",15
"354",2
"355",2
"356",2
"357",6
"358",11
"359",4
"360",2
"361",2
"362",2
"363",2
"364",1
"365",3
"366",4
"367",6
"368",2
"369",7
"370",2
"371",2
"372",4
"373",13
"374",13
"375",19
"376",16
"377",7
"378",3
"379",14
"380",2
"381",2
"382",11
"383",18
"384",2
"385",14
"386",5
"387",2
"388",15
"389",4
"390",4
"391",19
"392",5
"393",9
"394",4
"395",7
"396",11
"397",14
"398",9
"399",15
"400",3
"401",10
"402",2
"403",4
"404",2
"405",2
"406",4
"407",2
"408",14
"409",20
"410",7
"411",6
"412",3
"413",20
"414",10
"415",10
"416",7
"417",11
"418",11
"419",3
"420",5
"421",20
"422",14
"423",2
"424",4
"425",2
"426",2
"427",13
"428",11
"429",9
"430",2
"431",19
"432",9
"433",15
"434",2
"435",20
"436",20
"437",2
"438",15
"439",2
"440",6
"441",4
"442",2
"443",2
"444",4
"445",13
"446",2
"447",10
"448",2
"449",4
"450",2
"451",4
"452",5
