id,label,weight,gab_feed1_ver4.OptimizedMultiplier.fastMultiply_BasicBlock_28_0,gab_feed1_ver4.OptimizedMultiplier.standardMultiply_BasicBlock_13_126,gab_feed1_ver4.gab_feed1.main_BasicBlock_153_82,gab_feed1_ver4.ModPow.modPow_BasicBlock_11_84,gab_feed1_ver4.gab_feed1.main_BasicBlock_116_22,gab_feed1_ver4.OptimizedMultiplier.fastMultiply_BasicBlock_31_31,gab_feed1_ver4.gab_feed1.main_BasicBlock_157_147,gab_feed1_ver4.gab_feed1.main_BasicBlock_87_0,gab_feed1_ver4.ModPow.modPow_BasicBlock_18_116,gab_feed1_ver4.gab_feed1.main_BasicBlock_162_186,gab_feed1_ver4.OptimizedMultiplier.standardMultiply_BasicBlock_17_53,gab_feed1_ver4.KeyExchangeServer.generateMasterSecret_BasicBlock_80_0,gab_feed1_ver4.ModPow.modPow_BasicBlock_13_28,gab_feed1_ver4.gab_feed1.main_BasicBlock_152_67,gab_feed1_ver4.gab_feed1.main_BasicBlock_155_192,gab_feed1_ver4.ModPow.modPow_BasicBlock_9_0,gab_feed1_ver4.ModPow.modPow_BasicBlock_11_98,gab_feed1_ver4.gab_feed1.main_BasicBlock_153_98,gab_feed1_ver4.gab_feed1.main_BasicBlock_150_44,gab_feed1_ver4.gab_feed1.main_BasicBlock_155_128,gab_feed1_ver4.gab_feed1.callGenerator_BasicBlock_46_0,gab_feed1_ver4.gab_feed1.main_BasicBlock_156_144,gab_feed1_ver4.OptimizedMultiplier.standardMultiply_BasicBlock_18_72
167,3,100,252,218.3,0,1,0,1,0,0,1,0,129.8y+894157.0,1,1600,0,0,1,1,0,0,0,1,1,251.0y+0.0
168,3,100,252,218.3,0,1,0,1,0,0,1,0,129.8y+894157.0,1,1536,0,0,1,1,0,0,0,1,1,251.0y+0.0
169,3,100,252,218.3,0,1,0,1,0,0,1,0,129.8y+894157.0,1,1472,0,0,1,1,0,0,0,1,1,251.0y+0.0
170,3,100,252,218.3,0,1,0,1,0,0,1,0,129.8y+894157.0,1,1408,0,0,1,1,0,0,0,1,1,251.0y+0.0
171,3,100,252,218.3,0,1,0,1,0,0,1,0,129.8y+894157.0,1,1344,0,0,1,1,0,0,0,1,1,251.0y+0.0
172,3,100,252,218.3,0,1,0,1,0,0,1,0,129.8y+894157.0,1,1280,0,0,1,1,0,0,0,1,1,251.0y+0.0
173,3,100,252,218.3,0,1,0,1,0,0,1,0,129.8y+894157.0,1,1216,0,0,1,1,0,0,0,1,1,251.0y+0.0
174,3,100,252,218.3,0,1,0,1,0,0,1,0,129.8y+894157.0,1,1152,0,0,1,1,0,0,0,1,1,251.0y+0.0
175,3,100,252,218.3,0,1,0,1,0,0,1,0,129.8y+894157.0,1,1088,0,0,1,1,0,0,0,1,1,251.0y+0.0
176,3,100,252,218.3,0,1,0,1,0,0,1,0,129.8y+894157.0,1,1024,0,0,1,1,0,0,0,1,1,251.0y+0.0
177,3,100,252,218.3,0,1,0,1,0,0,1,0,129.8y+894157.0,1,960,0,0,1,1,0,0,0,1,1,251.0y+0.0
178,3,100,252,218.3,0,1,0,1,0,0,1,0,129.8y+894157.0,1,896,0,0,1,1,0,0,0,1,1,251.0y+0.0
179,3,100,252,218.3,0,1,0,1,0,0,1,0,129.8y+894157.0,1,832,0,0,1,1,0,0,0,1,1,251.0y+0.0
180,3,100,252,218.3,0,1,0,1,0,0,1,0,129.8y+894157.0,1,768,0,0,1,1,0,0,0,1,1,251.0y+0.0
181,3,100,252,218.3,0,1,0,1,0,0,1,0,129.8y+894157.0,1,704,0,0,1,1,0,0,0,1,1,251.0y+0.0
182,3,100,252,218.3,0,1,0,1,0,0,1,0,129.8y+894157.0,1,640,0,0,1,1,0,0,0,1,1,251.0y+0.0
183,3,100,252,218.3,0,1,0,1,0,0,1,0,129.8y+894157.0,1,576,0,0,1,1,0,0,0,1,1,251.0y+0.0
184,3,100,252,218.3,0,1,0,1,0,0,1,0,129.8y+894157.0,1,512,0,0,1,1,0,0,0,1,1,251.0y+0.0
185,3,100,252,218.3,0,1,0,1,0,0,1,0,129.8y+894157.0,1,448,0,0,1,1,0,0,0,1,1,251.0y+0.0
186,3,100,252,218.3,0,1,0,1,0,0,1,0,129.8y+894157.0,1,384,0,0,1,1,0,0,0,1,1,251.0y+0.0
187,3,100,252,218.3,0,1,0,1,0,0,1,0,129.8y+894157.0,1,320,0,0,1,1,0,0,0,1,1,251.0y+0.0
188,3,100,252,218.3,0,1,0,1,0,0,1,0,129.8y+894157.0,1,256,0,0,1,1,0,0,0,1,1,251.0y+0.0
189,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,4096,0,0,1,1,0,0,0,1,1,375.0y+0.0
190,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,4032,0,0,1,1,0,0,0,1,1,375.0y+0.0
191,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,3968,0,0,1,1,0,0,0,1,1,375.0y+0.0
192,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,3904,0,0,1,1,0,0,0,1,1,375.0y+0.0
193,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,3840,0,0,1,1,0,0,0,1,1,375.0y+0.0
194,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,3776,0,0,1,1,0,0,0,1,1,375.0y+0.0
195,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,3712,0,0,1,1,0,0,0,1,1,375.0y+0.0
196,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,3648,0,0,1,1,0,0,0,1,1,375.0y+0.0
197,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,3584,0,0,1,1,0,0,0,1,1,375.0y+0.0
198,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,3520,0,0,1,1,0,0,0,1,1,375.0y+0.0
199,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,3456,0,0,1,1,0,0,0,1,1,375.0y+0.0
200,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,3392,0,0,1,1,0,0,0,1,1,375.0y+0.0
201,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,3328,0,0,1,1,0,0,0,1,1,375.0y+0.0
202,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,3264,0,0,1,1,0,0,0,1,1,375.0y+0.0
203,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,3200,0,0,1,1,0,0,0,1,1,375.0y+0.0
204,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,3136,0,0,1,1,0,0,0,1,1,375.0y+0.0
205,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,3072,0,0,1,1,0,0,0,1,1,375.0y+0.0
206,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,3008,0,0,1,1,0,0,0,1,1,375.0y+0.0
207,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,2944,0,0,1,1,0,0,0,1,1,375.0y+0.0
208,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,2880,0,0,1,1,0,0,0,1,1,375.0y+0.0
209,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,2816,0,0,1,1,0,0,0,1,1,375.0y+0.0
210,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,2752,0,0,1,1,0,0,0,1,1,375.0y+0.0
211,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,2688,0,0,1,1,0,0,0,1,1,375.0y+0.0
212,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,2624,0,0,1,1,0,0,0,1,1,375.0y+0.0
213,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,2560,0,0,1,1,0,0,0,1,1,375.0y+0.0
214,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,2496,0,0,1,1,0,0,0,1,1,375.0y+0.0
215,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,2432,0,0,1,1,0,0,0,1,1,375.0y+0.0
216,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,2368,0,0,1,1,0,0,0,1,1,375.0y+0.0
217,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,2304,0,0,1,1,0,0,0,1,1,375.0y+0.0
218,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,2240,0,0,1,1,0,0,0,1,1,375.0y+0.0
219,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,2176,0,0,1,1,0,0,0,1,1,375.0y+0.0
220,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,2112,0,0,1,1,0,0,0,1,1,375.0y+0.0
221,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,2048,0,0,1,1,0,0,0,1,1,375.0y+0.0
222,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,1984,0,0,1,1,0,0,0,1,1,375.0y+0.0
223,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,1920,0,0,1,1,0,0,0,1,1,375.0y+0.0
224,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,1856,0,0,1,1,0,0,0,1,1,375.0y+0.0
225,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,1792,0,0,1,1,0,0,0,1,1,375.0y+0.0
226,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,1728,0,0,1,1,0,0,0,1,1,375.0y+0.0
227,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,1664,0,0,1,1,0,0,0,1,1,375.0y+0.0
228,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,1600,0,0,1,1,0,0,0,1,1,375.0y+0.0
229,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,1536,0,0,1,1,0,0,0,1,1,375.0y+0.0
230,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,1472,0,0,1,1,0,0,0,1,1,375.0y+0.0
231,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,1408,0,0,1,1,0,0,0,1,1,375.0y+0.0
232,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,1344,0,0,1,1,0,0,0,1,1,375.0y+0.0
233,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,1280,0,0,1,1,0,0,0,1,1,375.0y+0.0
234,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,1216,0,0,1,1,0,0,0,1,1,375.0y+0.0
235,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,1152,0,0,1,1,0,0,0,1,1,375.0y+0.0
236,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,1088,0,0,1,1,0,0,0,1,1,375.0y+0.0
237,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,1024,0,0,1,1,0,0,0,1,1,375.0y+0.0
238,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,960,0,0,1,1,0,0,0,1,1,375.0y+0.0
239,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,896,0,0,1,1,0,0,0,1,1,375.0y+0.0
240,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,832,0,0,1,1,0,0,0,1,1,375.0y+0.0
241,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,768,0,0,1,1,0,0,0,1,1,375.0y+0.0
242,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,704,0,0,1,1,0,0,0,1,1,375.0y+0.0
243,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,640,0,0,1,1,0,0,0,1,1,375.0y+0.0
244,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,576,0,0,1,1,0,0,0,1,1,375.0y+0.0
245,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,512,0,0,1,1,0,0,0,1,1,375.0y+0.0
246,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,448,0,0,1,1,0,0,0,1,1,375.0y+0.0
247,4,100,376,326.1,0,1,0,1,0,0,1,0,193.9y+1335892.0,1,384,0,0,1,1,0,0,0,1,1,375.0y+0.0
248,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,4096,0,0,1,1,0,0,0,1,1,499.0y+0.0
249,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,4032,0,0,1,1,0,0,0,1,1,499.0y+0.0
250,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,3968,0,0,1,1,0,0,0,1,1,499.0y+0.0
251,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,3904,0,0,1,1,0,0,0,1,1,499.0y+0.0
252,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,3840,0,0,1,1,0,0,0,1,1,499.0y+0.0
253,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,3776,0,0,1,1,0,0,0,1,1,499.0y+0.0
254,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,3712,0,0,1,1,0,0,0,1,1,499.0y+0.0
255,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,3648,0,0,1,1,0,0,0,1,1,499.0y+0.0
256,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,3584,0,0,1,1,0,0,0,1,1,499.0y+0.0
257,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,3520,0,0,1,1,0,0,0,1,1,499.0y+0.0
258,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,3456,0,0,1,1,0,0,0,1,1,499.0y+0.0
259,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,3392,0,0,1,1,0,0,0,1,1,499.0y+0.0
260,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,3328,0,0,1,1,0,0,0,1,1,499.0y+0.0
261,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,3264,0,0,1,1,0,0,0,1,1,499.0y+0.0
262,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,3200,0,0,1,1,0,0,0,1,1,499.0y+0.0
263,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,3136,0,0,1,1,0,0,0,1,1,499.0y+0.0
264,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,3072,0,0,1,1,0,0,0,1,1,499.0y+0.0
265,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,3008,0,0,1,1,0,0,0,1,1,499.0y+0.0
266,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,2944,0,0,1,1,0,0,0,1,1,499.0y+0.0
267,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,2880,0,0,1,1,0,0,0,1,1,499.0y+0.0
268,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,2816,0,0,1,1,0,0,0,1,1,499.0y+0.0
269,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,2752,0,0,1,1,0,0,0,1,1,499.0y+0.0
270,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,2688,0,0,1,1,0,0,0,1,1,499.0y+0.0
271,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,2624,0,0,1,1,0,0,0,1,1,499.0y+0.0
272,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,2560,0,0,1,1,0,0,0,1,1,499.0y+0.0
273,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,2496,0,0,1,1,0,0,0,1,1,499.0y+0.0
274,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,2432,0,0,1,1,0,0,0,1,1,499.0y+0.0
275,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,2368,0,0,1,1,0,0,0,1,1,499.0y+0.0
276,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,2304,0,0,1,1,0,0,0,1,1,499.0y+0.0
277,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,2240,0,0,1,1,0,0,0,1,1,499.0y+0.0
278,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,2176,0,0,1,1,0,0,0,1,1,499.0y+0.0
279,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,2112,0,0,1,1,0,0,0,1,1,499.0y+0.0
280,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,2048,0,0,1,1,0,0,0,1,1,499.0y+0.0
281,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,1984,0,0,1,1,0,0,0,1,1,499.0y+0.0
282,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,1920,0,0,1,1,0,0,0,1,1,499.0y+0.0
283,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,1856,0,0,1,1,0,0,0,1,1,499.0y+0.0
284,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,1792,0,0,1,1,0,0,0,1,1,499.0y+0.0
285,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,1728,0,0,1,1,0,0,0,1,1,499.0y+0.0
286,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,1664,0,0,1,1,0,0,0,1,1,499.0y+0.0
287,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,1600,0,0,1,1,0,0,0,1,1,499.0y+0.0
288,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,1536,0,0,1,1,0,0,0,1,1,499.0y+0.0
289,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,1472,0,0,1,1,0,0,0,1,1,499.0y+0.0
290,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,1408,0,0,1,1,0,0,0,1,1,499.0y+0.0
291,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,1344,0,0,1,1,0,0,0,1,1,499.0y+0.0
292,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,1280,0,0,1,1,0,0,0,1,1,499.0y+0.0
293,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,1216,0,0,1,1,0,0,0,1,1,499.0y+0.0
294,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,1152,0,0,1,1,0,0,0,1,1,499.0y+0.0
295,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,1088,0,0,1,1,0,0,0,1,1,499.0y+0.0
296,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,1024,0,0,1,1,0,0,0,1,1,499.0y+0.0
297,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,960,0,0,1,1,0,0,0,1,1,499.0y+0.0
298,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,896,0,0,1,1,0,0,0,1,1,499.0y+0.0
299,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,832,0,0,1,1,0,0,0,1,1,499.0y+0.0
300,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,768,0,0,1,1,0,0,0,1,1,499.0y+0.0
301,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,704,0,0,1,1,0,0,0,1,1,499.0y+0.0
302,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,640,0,0,1,1,0,0,0,1,1,499.0y+0.0
303,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,576,0,0,1,1,0,0,0,1,1,499.0y+0.0
304,5,100,500,0.1y+434.0,0,1,0,1,0,0,1,0,258.0y+1777626.9,1,512,0,0,1,1,0,0,0,1,1,499.0y+0.0
305,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,4096,0,0,1,1,0,0,0,1,1,623.0y+0.0
306,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,4032,0,0,1,1,0,0,0,1,1,623.0y+0.0
307,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,3968,0,0,1,1,0,0,0,1,1,623.0y+0.0
308,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,3904,0,0,1,1,0,0,0,1,1,623.0y+0.0
309,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,3840,0,0,1,1,0,0,0,1,1,623.0y+0.0
310,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,3776,0,0,1,1,0,0,0,1,1,623.0y+0.0
311,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,3712,0,0,1,1,0,0,0,1,1,623.0y+0.0
312,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,3648,0,0,1,1,0,0,0,1,1,623.0y+0.0
313,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,3584,0,0,1,1,0,0,0,1,1,623.0y+0.0
314,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,3520,0,0,1,1,0,0,0,1,1,623.0y+0.0
315,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,3456,0,0,1,1,0,0,0,1,1,623.0y+0.0
316,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,3392,0,0,1,1,0,0,0,1,1,623.0y+0.0
317,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,3328,0,0,1,1,0,0,0,1,1,623.0y+0.0
318,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,3264,0,0,1,1,0,0,0,1,1,623.0y+0.0
319,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,3200,0,0,1,1,0,0,0,1,1,623.0y+0.0
320,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,3136,0,0,1,1,0,0,0,1,1,623.0y+0.0
321,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,3072,0,0,1,1,0,0,0,1,1,623.0y+0.0
322,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,3008,0,0,1,1,0,0,0,1,1,623.0y+0.0
323,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,2944,0,0,1,1,0,0,0,1,1,623.0y+0.0
324,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,2880,0,0,1,1,0,0,0,1,1,623.0y+0.0
325,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,2816,0,0,1,1,0,0,0,1,1,623.0y+0.0
326,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,2752,0,0,1,1,0,0,0,1,1,623.0y+0.0
327,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,2688,0,0,1,1,0,0,0,1,1,623.0y+0.0
328,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,2624,0,0,1,1,0,0,0,1,1,623.0y+0.0
329,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,2560,0,0,1,1,0,0,0,1,1,623.0y+0.0
330,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,2496,0,0,1,1,0,0,0,1,1,623.0y+0.0
331,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,2432,0,0,1,1,0,0,0,1,1,623.0y+0.0
332,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,2368,0,0,1,1,0,0,0,1,1,623.0y+0.0
333,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,2304,0,0,1,1,0,0,0,1,1,623.0y+0.0
334,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,2240,0,0,1,1,0,0,0,1,1,623.0y+0.0
335,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,2176,0,0,1,1,0,0,0,1,1,623.0y+0.0
336,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,2112,0,0,1,1,0,0,0,1,1,623.0y+0.0
337,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,2048,0,0,1,1,0,0,0,1,1,623.0y+0.0
338,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,1984,0,0,1,1,0,0,0,1,1,623.0y+0.0
339,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,1920,0,0,1,1,0,0,0,1,1,623.0y+0.0
340,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,1856,0,0,1,1,0,0,0,1,1,623.0y+0.0
341,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,1792,0,0,1,1,0,0,0,1,1,623.0y+0.0
342,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,1728,0,0,1,1,0,0,0,1,1,623.0y+0.0
343,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,1664,0,0,1,1,0,0,0,1,1,623.0y+0.0
344,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,1600,0,0,1,1,0,0,0,1,1,623.0y+0.0
345,6,100,624,0.1y+541.8,0,1,0,1,0,0,1,0,322.1y+2219361.8,1,1536,0,0,1,1,0,0,0,1,1,623.0y+0.0
